0.850000000 3.492149794 2.895878802
0.950000000 3.635139272 3.055720721
1.050000000 3.733159919 3.270640810
1.150000000 3.830787285 3.515420448
1.250000000 3.928389023 3.796113434
1.350000000 4.026160259 4.126147330
1.450000000 4.125010542 4.505235614
1.550000000 4.225548151 4.946293492
1.650000000 4.328492925 5.456076691
1.750000000 4.434523841 6.045395266
1.850000000 4.544293642 6.722803208
1.950000000 4.658456598 7.495187821
2.050000000 4.777675715 8.366338174
2.150000000 4.902591639 9.335085891
2.250000000 5.033752104 10.393187055
2.350000000 5.171523051 11.523264697
2.450000000 5.315985804 12.697463439
2.550000000 5.466840975 13.877408373
2.650000000 5.623310779 15.016315806
2.750000000 5.784111200 16.063249883
2.850000000 5.947448275 16.969128818
2.950000000 6.111123326 17.693125389
3.050000000 6.272685970 18.207842375
3.150000000 6.429637581 18.501984250
3.250000000 6.579638440 18.580175702
3.350000000 6.720693500 18.460356229
3.450000000 6.851280541 18.169865838
3.550000000 6.970411827 17.741228679
3.650000000 7.077632338 17.208406502
3.750000000 7.172967035 16.603931422
3.850000000 7.256834106 15.957020901
3.950000000 7.329945720 15.292498510
4.050000000 7.393206568 14.630440340
4.150000000 7.447625987 13.986275414
4.250000000 7.494244587 13.371098212
4.350000000 7.534079500 12.792678781
4.450000000 7.568087101 12.255426135
4.550000000 7.597140706 11.761486721
4.750000000 7.643404306 10.903493308
4.950000000 7.677966343 10.207809619
5.150000000 7.704555818 9.653595338
5.350000000 7.725809141 9.217274949
5.550000000 7.743557907 8.876365759
5.750000000 7.759074927 8.611162895
5.950000000 7.773265650 8.405227592
6.150000000 7.786808171 8.245273061
6.350000000 7.800252308 8.120788708
6.550000000 7.814089494 8.023593182
6.750000000 7.828780697 7.947372083
6.950000000 7.844792563 7.887302195
7.150000000 7.862578327 7.839692447
7.350000000 7.882549462 7.801729512
7.550000000 7.904985153 7.771258229
7.750000000 7.923451223 7.745454155
7.950000000 7.956905778 7.726585153
8.150000000 7.985048232 7.710107276
8.350000000 8.012932667 7.696456750
8.550000000 8.038981584 7.685023683
8.750000000 8.061907689 7.675341811
8.950000000 7.789734989 7.667049182
9.150000000 7.792369651 7.659864205
9.350000000 7.794801908 7.653568194
9.550000000 7.797054470 7.647992535
9.750000000 7.799146271 7.643002201
9.950000000 7.801093084 7.638507386
10.150000000 7.802908135 7.634423747
