0.944862994 4.316980000 3.539880000
1.039349294 4.438620000 3.777930000
1.133835593 4.558370000 4.043490000
1.228321893 4.677420000 4.339800000
1.322808192 4.796560000 4.669960000
1.417294491 4.916330000 5.037030000
1.511780791 5.037070000 5.443940000
1.606267090 5.158970000 5.893370000
1.700753390 5.282080000 6.387730000
1.795239689 5.406370000 6.929100000
1.889725989 5.531700000 7.519170000
1.984212288 5.657940000 8.159180000
2.078698587 5.784930000 8.849840000
2.173184887 5.912510000 9.591380000
2.267671186 6.040500000 10.383500000
2.362157486 6.168660000 11.225700000
2.456643785 6.296760000 12.116600000
2.551130085 6.424500000 13.055100000
2.645616384 6.551580000 14.039400000
2.740102683 6.677660000 15.067500000
2.834588983 6.802440000 16.137200000
2.929075282 6.925600000 17.246100000
3.023561582 7.046800000 18.391600000
3.118047881 7.165760000 19.571100000
3.212534181 7.282160000 20.781900000
3.307020480 7.395720000 22.021100000
3.401506779 7.506200000 23.286200000
3.495993079 7.613330000 24.574600000
3.590479378 7.716890000 25.884100000
3.684965678 7.816680000 27.212500000
3.779451977 7.912550000 28.558100000
3.873938277 8.004350000 29.919100000
3.968424576 8.091990000 31.294100000
4.062910875 8.175390000 32.682000000
4.157397175 8.254500000 34.081800000
4.251883474 8.329330000 35.492600000
4.346369774 8.399860000 36.913700000
4.440856073 8.466130000 38.344900000
4.535342373 8.528210000 39.786000000
4.629828672 8.586190000 41.237000000
4.724314971 8.640180000 42.697800000
4.818801271 8.690260000 44.168300000
4.913287570 8.736590000 45.648700000
5.007773870 8.779290000 47.139400000
5.102260169 8.818510000 48.640900000
5.196746469 8.854400000 50.153200000
5.291232768 8.887120000 51.676600000
5.385719067 8.916800000 53.211000000
5.480205367 8.943580000 54.756600000
5.574691666 8.967600000 56.313800000
5.669177966 8.989080000 57.883400000
5.763664265 9.008160000 59.466000000
5.952636864 9.039790000 62.670800000
6.141609463 9.063700000 65.929500000
6.330582062 9.080950000 69.243100000
6.708527259 9.099670000 76.046900000
6.803013559 9.101640000 77.785500000
7.180958757 9.101810000 84.894600000
7.558903954 9.096200000 91.394500000
7.747876553 9.088020000 96.046900000
7.936849152 9.081960000 99.901500000
8.125821751 9.075730000 103.316000000
8.314794350 9.069660000 107.823000000
8.503766949 9.063170000 111.883000000
8.692739547 9.057050000 116.018000000
9.070684745 9.046900000 124.514000000
9.259657344 9.042900000 128.873000000
9.448629943 9.039630000 133.306000000
