0.944862994 99.375961000 357.097672600
1.039349294 42.905926800 103.833209700
1.133835593 21.601160300 45.857703200
1.228321893 12.874971100 24.622104200
1.322808192 9.034411500 15.511952700
1.417294491 7.208891700 11.168265200
1.511780791 6.289416700 8.946412200
1.606267090 5.817712200 7.791272000
1.700753390 5.587415500 7.238975600
1.795239689 5.496816600 7.070552900
1.889725989 5.491268000 7.171675600
1.984212288 5.538974200 7.475532400
2.078698587 5.620094000 7.936554700
2.173184887 5.721524700 8.516993500
2.267671186 5.834260100 9.181585500
2.362157486 5.951971900 9.895330100
2.456643785 6.070198400 10.623236700
2.551130085 6.185836200 11.330932000
2.645616384 6.296791500 11.985595100
2.740102683 6.401722400 12.556982900
2.834588983 6.500653800 13.018446300
2.929075282 6.591457100 13.347894200
3.023561582 6.675041700 13.528666900
3.118047881 6.751595800 13.550255600
3.212534181 6.821496900 13.410318500
3.307020480 6.885276900 13.108721000
3.401506779 6.943593200 12.656238200
3.495993079 6.997198800 12.067844800
3.590479378 7.046905800 11.362981100
3.684965678 7.093539000 10.564072500
3.779451977 7.137879200 9.694938300
3.873938277 7.180599200 8.779273700
3.968424576 7.222199200 7.839361500
4.062910875 7.262949200 6.895104700
4.157397175 7.302851200 5.963413700
4.251883474 7.341628900 5.057927300
4.346369774 7.378753500 4.189009600
4.440856073 7.413507200 3.363954900
4.535342373 7.445078500 2.587323300
4.724314972 7.495645400 1.186369000
4.913287570 7.526280400 -0.016248200
5.102260169 7.537089200 -1.040776100
5.291232768 7.532324800 -1.915463100
5.480205367 7.518343900 -2.670000600
5.669177966 7.501239800 -3.331835000
5.858150565 7.485387000 -3.924551200
6.047123164 7.473126800 -4.467533900
6.236095762 7.465177900 -4.976283400
6.425068361 7.461266300 -5.462985900
6.614040960 7.460666400 -5.937114500
6.803013559 7.462552100 -6.405965500
6.991986158 7.466178800 -6.875101200
7.180958757 7.470947600 -7.348706400
7.369931356 7.476408800 -7.829877000
7.558903954 7.482238000 -8.320853400
7.747876553 7.488206400 -8.823213300
