0.450000000 145.319989633 107.581563145
0.550000000 167.013711337 131.400691381
0.650000000 274.880280295 269.915633192
0.750000000 53.050802730 66.501775794
0.850000000 8.709514069 11.072432499
0.950000000 6.968888768 7.867925948
1.050000000 6.816073752 7.521760388
1.150000000 6.893599217 7.597213746
1.250000000 7.056921904 7.883997418
1.350000000 7.272401338 8.334607219
1.450000000 7.528136726 8.925203093
1.550000000 7.819079450 9.639587406
1.650000000 8.142641172 10.465789726
1.750000000 8.497063024 11.394569679
1.850000000 8.880485247 12.418527582
1.950000000 9.290656062 13.531412001
2.050000000 9.724786901 14.727743116
2.150000000 10.179601012 16.002560506
2.250000000 10.651396854 17.351272310
2.350000000 11.136208328 18.769653284
2.450000000 11.629859095 20.253923459
2.550000000 12.128134088 21.801095454
2.650000000 12.626913034 23.409623401
2.750000000 13.122218582 25.080496055
2.850000000 13.610386421 26.819432541
2.950000000 14.088137768 28.641408388
3.050000000 14.552664405 30.581905029
3.080000000 14.689088423 31.197910606
3.110000000 14.824060869 31.835837212
3.140000000 14.957533960 32.501512731
3.170000000 15.089465856 33.203366483
3.200000000 15.219817814 33.954038933
3.230000000 15.348555115 34.773359510
3.260000000 15.475647564 35.694252753
3.290000000 15.601070611 36.775642452
3.320000000 15.724802114 38.134349368
3.350000000 15.846823404 40.039245722
3.380000000 15.967119256 43.277771874
3.410000000 16.085676576 51.569565364
3.440000000 16.202506888 269.051882942
3.470000000 16.317583643 17.832361988
3.500000000 16.430912087 28.069100697
3.530000000 16.542494612 31.673271416
3.560000000 16.652337581 33.714573345
3.590000000 16.760445602 35.145824154
3.620000000 16.866828246 36.276664252
3.650000000 16.971496430 37.237904706
3.680000000 17.074463731 38.094335520
3.710000000 17.175743128 38.881716986
3.740000000 17.275352441 39.621398458
3.770000000 17.373307407 40.326919247
3.800000000 17.469628764 41.007275143
3.830000000 17.564336221 41.668693647
3.860000000 17.657448679 42.315603284
3.890000000 17.748988775 42.951256983
3.920000000 17.838979965 43.578093300
3.950000000 17.927442942 44.197975538
4.050000000 18.211596895 46.230568786
4.150000000 18.479940624 48.234638200
4.250000000 18.733380829 50.228402183
4.350000000 18.972809348 52.222329043
4.450000000 19.199096203 54.222966017
4.550000000 19.413023608 56.234672078
4.650000000 19.615377500 58.260565033
4.750000000 19.806847468 60.302922220
4.850000000 19.988073175 62.363505442
4.950000000 20.159638792 64.443649999
5.050000000 20.322072920 66.544453022
5.150000000 20.475724369 68.666576230
5.250000000 20.621135988 70.811211937
5.350000000 20.758624529 72.978821872
5.450000000 20.888521294 75.169902879
5.550000000 21.011129411 77.384958746
5.650000000 21.126714683 79.624367434
5.750000000 21.235521126 81.888499267
5.850000000 21.337775189 84.177641039
5.950000000 21.433682557 86.492080577
6.050000000 21.523445680 88.832041442
6.150000000 21.607243198 91.197711190
6.250000000 21.685256581 93.589267930
6.350000000 21.757661744 96.006848566
6.450000000 21.824632494 98.450556034
6.550000000 21.886339879 100.920469969
6.650000000 21.942955979 103.416632292
6.750000000 21.994660700 105.939058162
6.850000000 22.041625816 108.487744807
6.950000000 22.084039177 111.062659854
7.050000000 22.122079179 113.663770070
7.150000000 22.155931140 116.291012823
7.250000000 22.185782749 118.944332860
7.350000000 22.211823799 121.623669672
7.450000000 22.234239560 124.328962185
7.550000000 22.253222423 127.060169451
7.650000000 22.268957778 129.817240700
7.750000000 22.281634249 132.600150640
7.850000000 22.291433367 135.408876356
7.950000000 22.298530848 138.243445059
8.050000000 22.303112987 141.103831598
