1.984212288 15.360854099 11.970923854
2.173184887 15.577651977 12.198377852
2.362157486 15.756735210 12.456798682
2.551130085 15.913413349 12.750891789
2.740102683 16.057303466 13.084560166
2.929075282 16.194928863 13.460511940
3.118047881 16.330606036 13.881388732
3.307020480 16.466957564 14.350048653
3.495993079 16.605374185 14.869607709
3.684965678 16.746513295 15.443378112
3.873938277 16.890681773 16.074761148
4.062910875 17.038018072 16.767127474
4.251883474 17.188526801 17.523744626
4.440856073 17.342141913 18.347659373
4.629828672 17.498703419 19.241686293
4.818801271 17.657960900 20.208187457
5.007773870 17.819613739 21.249069322
5.196746469 17.983352067 22.365514753
5.385719067 18.148782828 23.558072372
5.574691666 18.315645121 24.826536991
5.763664265 18.483519948 26.169958562
5.952636864 18.652035041 27.586796066
6.141609463 18.820855434 29.074786154
6.330582062 18.989518407 30.631175178
6.519554661 19.157648999 32.252861481
6.708527259 19.324867843 33.936186839
6.897499858 19.490747034 35.677439237
7.086472457 19.654912374 37.472708502
7.275445056 19.816941613 39.318004368
7.464417655 19.976430688 41.209375685
7.653390254 20.133006907 43.143028822
7.842362853 20.286313106 45.115251205
8.031335451 20.435995265 47.122562540
8.220308050 20.581719763 49.161692113
8.409280649 20.723204926 51.229694948
8.598253248 20.860187310 53.323894397
8.976198446 21.119821747 57.581733709
9.354143643 21.359204156 61.919754481
9.732088841 21.577547785 66.326844517
10.110034039 21.774507266 70.795767561
