0.450000000 11.872950044 10.893155768
0.550000000 12.263271333 10.881866820
0.650000000 12.755156652 10.810053036
0.750000000 13.270484040 10.811614603
0.850000000 13.723497811 10.902831323
0.950000000 14.079308606 11.053845892
1.050000000 14.346521061 11.241418066
1.150000000 14.549332167 11.456327206
1.250000000 14.710494128 11.698642031
1.350000000 14.846167670 11.972376864
1.450000000 14.967031800 12.281553201
1.550000000 15.080261282 12.629797236
1.650000000 15.190616246 13.020951518
1.750000000 15.301109947 13.459283891
1.850000000 15.413608963 13.949612813
1.950000000 15.529299169 14.497294492
2.050000000 15.649016517 15.108160682
2.150000000 15.773402263 15.788431394
2.250000000 15.902986003 16.544611531
2.350000000 16.038274190 17.383390190
2.450000000 16.179516556 18.311534913
2.550000000 16.326918433 19.335768701
2.650000000 16.480584389 20.462607348
2.750000000 16.640528521 21.698206854
2.850000000 16.806682986 23.048214322
2.950000000 16.978900742 24.517653488
3.050000000 17.156948644 26.110838963
3.150000000 17.340517336 27.831287489
3.250000000 17.529220430 29.681699918
3.350000000 17.722594971 31.663910094
3.450000000 17.920135343 33.778881436
3.550000000 18.121269825 36.026745910
3.650000000 18.325394970 38.406829356
3.750000000 18.531868721 40.917693161
3.850000000 18.740037811 43.557194467
3.950000000 18.949216986 46.322552818
4.050000000 19.158722486 49.210404810
4.150000000 19.367869034 52.216881744
4.250000000 19.575981692 55.337693268
4.350000000 19.782404331 58.568193371
4.450000000 19.986502256 61.903472742
4.550000000 20.187676862 65.338443609
4.650000000 20.385362035 68.867922870
4.750000000 20.579032801 72.486697250
4.850000000 20.768207909 76.189608893
4.950000000 20.952462895 79.971555677
5.050000000 21.131415477 83.827540343
5.150000000 21.304710772 87.752816846
5.250000000 21.471989335 91.743163886
5.350000000 21.633085644 95.794168861
5.450000000 21.787782059 99.901903730
5.550000000 21.935918602 104.062705955
5.650000000 22.077384082 108.273202026
5.750000000 22.212105205 112.530361176
5.850000000 22.340046135 116.831370524
5.950000000 22.461215838 121.173774390
6.050000000 22.575640626 125.555352276
6.150000000 22.683381263 129.974173443
6.250000000 22.784521308 134.428551390
6.350000000 22.879168675 138.917041958
6.450000000 22.967440650 143.438427642
6.550000000 23.049495746 147.991743185
6.650000000 23.125473899 152.576158979
6.750000000 23.195554310 157.191045298
6.850000000 23.259918305 161.835603990
6.950000000 23.318745822 166.510147918
7.050000000 23.372236442 171.214056016
7.150000000 23.420622519 175.947270317
7.250000000 23.464099878 180.709772590
7.350000000 23.502896315 185.501798946
7.450000000 23.537218072 190.323060957
7.550000000 23.567321017 195.173737644
7.650000000 23.593427827 200.054241763
7.750000000 23.615823303 204.965039774
7.850000000 23.634611713 209.905758951
7.950000000 23.650120410 214.876981810
8.050000000 23.662554974 219.878874794
8.150000000 23.672179307 224.912134508
8.250000000 23.679238040 229.977163572
8.350000000 23.683841685 235.073842250
8.450000000 23.686346293 240.203081812
8.550000000 23.686746124 245.364429957
8.650000000 23.685527003 250.559693260
8.750000000 23.682637972 255.788269260
8.850000000 23.678293238 261.050588105
8.950000000 23.672770344 266.347632207
9.050000000 23.666069935 271.679232011
9.150000000 23.658428155 277.046268108
9.250000000 23.650047129 282.449672233
9.350000000 23.640800720 287.888238819
9.450000000 23.631149517 293.364510203
9.550000000 23.621065717 298.877968905
9.650000000 23.610474263 304.428500207
9.750000000 23.599593822 310.016610803
9.850000000 23.588556872 315.643538889
9.950000000 23.577349969 321.309391253
10.050000000 23.566167815 327.013983057
10.150000000 23.554871477 332.757864264
